-inf,-inf
5.64386,0
6.64386,2
7.22882,3.80735
7.64386,5.08746
7.96578,6.39232
8.22882,6.90689
8.45121,7.42626
8.64386,7.98299
8.81378,8.40939
8.96578,8.89178
9.10329,9.24317
9.22882,9.633
9.3443,9.98014
9.45121,10.3587
9.55075,10.6055
9.64386,10.8657
9.73132,11.2095
9.81378,11.3723
9.89178,11.6452
9.96578,11.8681
10.0362,12.0351
10.1033,12.2612
10.1674,12.4745
10.2288,12.6273
10.2877,12.8424
